Month,Day,Hour,Likes Score
10,15,22,-0.8619428806951572
10,14,21,-1.101799148321154
10,13,19,-1.1977416553715527
10,11,19,-1.101799148321154
10,7,23,-0.4781728524935623
10,6,17,-0.957885387745556
10,5,22,-1.1497704018463537
10,3,23,1.7764760631908076
10,2,0,-1.1977416553715527
10,1,22,-1.101799148321154
10,1,0,-0.4781728524935623
11,30,17,-1.1977416553715527
11,24,0,-1.1977416553715527
11,22,15,-1.1977416553715527
11,19,1,-1.1977416553715527
11,16,16,-0.6700578665943598
11,14,23,-1.0538278947959547
11,13,20,-1.101799148321154
11,12,19,-1.1977416553715527
11,10,23,-0.957885387745556
11,10,21,-1.1977416553715527
11,9,22,-0.6220866130691604
11,9,17,-1.245712908896752
11,6,20,0.6731372321112221
11,2,16,-1.1977416553715527
11,2,0,-1.1977416553715527
11,1,19,-1.245712908896752
1,30,22,-0.8139716271699579
1,29,21,1.3927060349892129
1,28,23,-1.1977416553715527
1,28,22,-0.7180291201195592
1,26,22,-1.245712908896752
1,25,18,-1.245712908896752
1,25,0,-1.1977416553715527
1,24,23,-1.1977416553715527
1,23,17,-1.1977416553715527
1,21,16,-1.101799148321154
1,21,1,-0.1903453313423661
1,20,1,-0.957885387745556
1,19,16,-1.1977416553715527
1,19,1,-0.957885387745556
1,18,23,-0.3822303454431636
1,18,6,-0.3342590919179642
1,16,19,-1.0058566412707552
1,13,22,-0.1423740778171669
1,12,17,-1.1977416553715527
1,11,18,-1.1977416553715527
1,9,23,-0.957885387745556
1,8,0,-1.0538278947959547
1,7,17,-1.101799148321154
1,7,0,-1.1497704018463537
1,6,23,-0.0944028242919675
1,5,15,-1.1977416553715527
1,4,23,-1.0058566412707552
1,4,16,1.7764760631908076
1,1,21,-0.8619428806951572
5,31,23,-1.1977416553715527
5,29,22,-0.1423740778171669
5,29,15,-1.0538278947959547
5,28,21,-0.1423740778171669
5,27,22,-1.1977416553715527
5,26,19,-1.101799148321154
5,24,15,-0.7660003736447586
5,20,19,-1.1977416553715527
5,18,19,-0.6700578665943598
5,16,15,-0.957885387745556
5,14,22,-1.245712908896752
5,12,16,-0.6700578665943598
5,9,1,-1.0058566412707552
5,7,1,-0.7180291201195592
6,28,3,-1.0538278947959547
6,27,2,-0.4302015989683631
6,25,23,-1.1977416553715527
6,21,17,0.6731372321112221
6,20,19,-1.1977416553715527
6,19,20,-1.0538278947959547
6,17,20,-1.1497704018463537
6,13,18,-0.8139716271699579
6,8,5,-0.9099141342203564
8,30,1,-0.1423740778171669
8,25,19,-1.1977416553715527
8,18,19,-1.1977416553715527
8,15,20,-1.0538278947959547
8,15,18,-1.245712908896752
8,14,19,-0.7180291201195592
8,13,2,-1.0058566412707552
8,11,20,-1.0538278947959547
8,10,20,-0.6700578665943598
8,8,17,-0.957885387745556
8,7,21,-1.101799148321154
8,6,18,-1.1977416553715527
8,5,18,-0.5261441060187617
8,5,17,-1.1977416553715527
8,5,16,-1.1497704018463537
8,4,17,-1.0058566412707552
8,1,22,-1.0058566412707552
0,28,17,-1.245712908896752
0,27,20,-0.4781728524935623
0,24,0,-0.8139716271699579
0,21,23,-0.8619428806951572
0,20,18,-1.1977416553715527
0,20,17,-1.1977416553715527
0,19,4,-1.101799148321154
0,17,22,-1.0538278947959547
0,13,17,-0.7660003736447586
0,12,2,-0.3822303454431636
0,8,0,-0.7180291201195592
0,2,1,-0.5261441060187617
7,31,2,-0.8619428806951572
7,25,18,-1.1977416553715527
7,23,23,-0.6700578665943598
7,22,18,-0.8139716271699579
7,17,14,-1.101799148321154
7,11,20,-1.245712908896752
7,11,3,-0.6700578665943598
7,8,15,-0.6220866130691604
3,27,17,-1.1497704018463537
3,20,23,-0.7180291201195592
3,18,17,-0.2862878383927649
3,14,17,-0.0944028242919675
3,13,21,-0.957885387745556
3,12,18,-1.1497704018463537
3,9,18,-0.8619428806951572
4,31,20,-1.101799148321154
4,23,2,-0.957885387745556
4,19,18,-0.6700578665943598
4,17,22,0.3373384574348269
4,13,16,-0.9099141342203564
4,7,17,-1.101799148321154
9,15,0,2.0643035843420035
10,28,20,0.7211084856364216
10,12,23,0.8650222462120197
11,5,4,0.4332809644852254
2,29,0,1.440677288514412
2,25,18,1.296763527938814
2,17,18,0.3373384574348269
2,15,20,-0.7180291201195592
2,13,22,-0.9099141342203564
2,11,18,-0.2862878383927649
2,10,21,1.6325623026152094
2,9,21,-0.7660003736447586
2,8,18,-1.0538278947959547
2,7,0,1.1048785138380166
2,3,3,0.9609647532624184
9,26,20,-0.8139716271699579
9,23,19,-0.4781728524935623
9,23,5,2.016332330816804
9,19,18,2.0643035843420035
9,17,23,-0.4302015989683631
9,13,20,3.503441190097984
9,13,0,-0.1903453313423661
9,8,16,-0.2383165848675655
9,7,19,0.1934246968592286
9,7,19,-0.3822303454431636
9,7,19,-0.4302015989683631
9,3,16,-0.9099141342203564
9,2,19,-1.1497704018463537
10,31,17,2.879814894270393
10,29,17,-0.4302015989683631
10,25,23,-0.7180291201195592
10,23,18,-0.9099141342203564
10,22,18,-0.2862878383927649
10,16,17,-0.5261441060187617
10,15,22,0.385309710960026
10,11,17,-1.101799148321154
10,10,18,-0.8139716271699579
10,9,22,1.0089360067876176
10,3,0,0.385309710960026
10,1,17,-1.0058566412707552
11,29,19,0.9609647532624184
11,25,21,-0.2383165848675655
11,22,21,-0.2862878383927649
11,19,18,-0.7180291201195592
11,16,19,-1.101799148321154
11,11,16,0.1454534433340292
11,8,20,-0.957885387745556
11,6,20,-0.9099141342203564
11,3,17,-0.5261441060187617
1,29,17,0.2893672039096274
1,28,18,-0.6220866130691604
1,27,20,1.824447316716007
1,22,23,-0.4781728524935623
1,20,18,0.5771947250608236
1,19,19,-0.6220866130691604
1,13,22,-0.0944028242919675
1,12,18,-0.8619428806951572
1,9,23,1.440677288514412
1,8,18,-0.5741153595439611
1,7,17,-1.0538278947959547
1,6,19,0.769079739161621
1,6,17,-0.4302015989683631
5,31,23,0.0015396827584313
5,27,20,0.4812522180104248
5,25,22,0.6731372321112221
5,23,17,0.8170509926868204
5,19,0,-0.7660003736447586
5,17,22,-1.0538278947959547
5,16,18,-0.7180291201195592
5,15,18,-1.0058566412707552
5,12,19,-0.4302015989683631
5,10,17,-0.9099141342203564
5,9,3,0.0495109362836307
5,2,23,0.2893672039096274
5,2,18,0.4332809644852254
5,1,22,0.6731372321112221
5,1,2,1.3927060349892129
6,30,18,-0.6220866130691604
6,29,17,-0.5741153595439611
6,26,18,0.5771947250608236
6,24,18,0.9129934997372192
6,23,18,-1.1977416553715527
6,20,22,-0.7180291201195592
6,19,17,-1.0058566412707552
6,14,17,-0.7180291201195592
6,12,18,-1.1497704018463537
6,11,16,-0.957885387745556
6,5,16,-0.9099141342203564
6,4,16,-0.4781728524935623
6,3,19,-0.7180291201195592
6,2,16,-0.4302015989683631
6,1,1,-0.6220866130691604
8,31,18,0.0495109362836307
8,29,19,-0.3822303454431636
8,27,18,-0.6220866130691604
8,26,20,0.1934246968592286
8,25,18,-1.0058566412707552
8,21,21,-0.4781728524935623
8,20,17,-0.5261441060187617
8,16,20,-0.0944028242919675
8,15,17,1.8724185702412064
8,12,18,1.5366197955648109
8,10,17,-0.2862878383927649
8,8,18,1.8724185702412064
8,7,16,-1.0538278947959547
0,29,6,0.2893672039096274
0,26,5,1.58459104909001
0,22,17,-1.101799148321154
0,21,1,-0.6700578665943598
0,12,16,-0.1423740778171669
0,2,17,1.5366197955648109
7,26,18,2.400102359018399
7,20,18,2.208217344917602
7,16,15,-0.8139716271699579
7,15,20,1.152849767363216
7,8,17,0.1934246968592286
7,5,18,0.0974821898088298
7,3,16,0.8650222462120197
3,27,22,0.1454534433340292
3,24,16,0.0015396827584313
3,22,17,2.0643035843420035
3,20,18,-0.6700578665943598
3,19,18,0.5292234715356242
3,16,19,1.0569072603128171
3,14,17,1.58459104909001
3,9,19,1.1048785138380166
3,6,19,-0.046431570766768
4,30,20,0.1454534433340292
4,27,0,0.769079739161621
4,26,18,0.8170509926868204
4,23,17,0.0974821898088298
4,20,17,-0.9099141342203564
4,17,1,0.0495109362836307
4,9,20,-0.7660003736447586
4,6,17,0.2893672039096274
4,2,20,0.385309710960026
2,30,2,1.7285048096656082
2,23,23,-1.0058566412707552
2,21,23,0.0495109362836307
2,19,3,0.241395950384428
2,12,22,-0.7660003736447586
9,29,19,0.5771947250608236
9,28,20,1.2487922744136146
9,25,23,-0.3342590919179642
9,24,23,0.241395950384428
9,12,22,0.8650222462120197
10,30,19,-0.0944028242919675
10,27,21,-0.5261441060187617
10,27,0,-0.957885387745556
10,22,2,0.8170509926868204
10,20,21,0.1934246968592286
10,16,4,-0.046431570766768
10,8,2,0.8170509926868204
10,1,4,0.625165978586023
11,30,3,0.9129934997372192
11,27,20,-0.1423740778171669
11,19,3,-0.2383165848675655
11,11,21,1.152849767363216
11,3,22,-0.8619428806951572
1,28,21,-0.3822303454431636
1,25,4,-0.6700578665943598
1,22,22,0.7211084856364216
5,31,1,0.1934246968592286
5,29,22,0.9129934997372192
5,27,7,-0.8619428806951572
5,26,2,0.3373384574348269
5,26,1,0.8650222462120197
5,25,1,1.824447316716007
5,24,11,1.58459104909001
5,23,19,0.8650222462120197
5,23,7,1.4886485420396112
5,14,5,0.4812522180104248
5,14,5,-0.7180291201195592
5,12,5,3.215613668946788
5,8,23,-0.4302015989683631
5,2,3,-0.1903453313423661
6,28,1,-0.7180291201195592
6,27,0,-0.2862878383927649
6,26,1,0.2893672039096274
6,25,2,-0.0944028242919675
6,24,3,-0.8619428806951572
6,24,0,-0.8619428806951572
6,22,7,-0.5261441060187617
6,18,2,0.1934246968592286
6,1,0,0.0495109362836307
8,30,22,-0.4302015989683631
8,28,23,0.241395950384428
8,25,21,-0.2383165848675655
8,21,19,1.2008210208884154
8,20,4,-0.1903453313423661
8,18,21,0.385309710960026
8,16,0,-0.1423740778171669
8,14,23,3.503441190097984
8,13,9,0.5771947250608236
8,13,5,-0.7660003736447586
8,12,22,-0.5741153595439611
8,11,20,-0.1903453313423661
8,11,3,1.824447316716007
8,9,3,1.3447347814640136
8,7,22,-0.8139716271699579
8,7,3,1.0569072603128171
8,6,21,-0.7660003736447586
8,6,4,-1.0538278947959547
8,6,1,-0.7660003736447586
8,5,2,1.7285048096656082
8,5,0,-0.3822303454431636
8,4,1,-0.046431570766768
8,2,22,-0.2383165848675655
8,2,1,2.544016119593997
8,1,1,-0.1903453313423661
0,29,1,-0.7180291201195592
0,28,20,0.1454534433340292
0,27,0,-0.0944028242919675
0,22,5,-0.0944028242919675
0,19,23,-0.5261441060187617
0,18,4,0.0015396827584313
0,17,23,0.1934246968592286
0,17,5,-0.5261441060187617
0,16,21,-0.1423740778171669
0,16,4,2.879814894270393
0,15,6,0.385309710960026
0,15,2,-0.7180291201195592
0,15,1,0.1454534433340292
0,13,21,-0.8139716271699579
0,11,21,0.385309710960026
0,10,1,2.112274837867203
0,8,21,0.0015396827584313
0,8,2,-0.7180291201195592
0,7,20,0.1934246968592286
0,7,4,2.831843640745193
0,6,23,-0.5741153595439611
0,6,20,0.2893672039096274
0,5,23,-0.0944028242919675
0,5,6,3.0237286548459914
0,4,6,0.8170509926868204
0,3,21,-0.4302015989683631
0,3,5,1.0089360067876176
0,2,20,-0.1903453313423661
7,30,8,-0.6700578665943598
7,26,4,-0.6220866130691604
7,25,21,-0.1423740778171669
7,25,6,0.4332809644852254
7,24,23,-0.6700578665943598
7,24,18,-0.2383165848675655
7,24,5,-0.5261441060187617
7,24,3,-0.3342590919179642
7,19,23,-0.5261441060187617
7,19,19,0.7211084856364216
7,15,0,0.8170509926868204
7,14,20,-0.7660003736447586
7,14,6,0.0974821898088298
7,14,5,-0.1423740778171669
7,14,1,-1.0058566412707552
7,12,21,0.3373384574348269
7,12,1,0.0974821898088298
7,10,6,0.241395950384428
7,9,1,-0.1423740778171669
7,8,8,1.7285048096656082
7,7,8,-0.7180291201195592
7,6,3,0.769079739161621
7,6,2,-0.957885387745556
7,4,10,0.6731372321112221
7,4,7,-0.7660003736447586
7,4,4,-0.046431570766768
7,2,2,-0.6700578665943598
3,29,19,0.769079739161621
3,26,19,1.152849767363216
3,26,8,2.3521311054932
3,26,3,0.8170509926868204
3,21,1,0.1934246968592286
3,19,22,0.4332809644852254
3,19,2,-0.046431570766768
3,19,2,-0.8139716271699579
3,18,0,-0.8139716271699579
3,15,0,0.1454534433340292
3,13,22,-0.6700578665943598
3,7,6,0.3373384574348269
3,6,4,-0.1903453313423661
3,4,0,0.3373384574348269
3,3,18,0.385309710960026
3,2,6,0.2893672039096274
3,1,8,-0.1423740778171669
4,31,8,0.1934246968592286
4,29,11,0.5292234715356242
4,28,3,0.0015396827584313
4,26,3,2.3521311054932
4,25,8,1.2487922744136146
4,25,5,-0.1423740778171669
4,23,23,2.7838723872199944
4,21,2,-0.7660003736447586
4,20,23,-0.3342590919179642
4,16,2,-0.7660003736447586
4,14,0,-0.4781728524935623
4,13,6,0.5292234715356242
4,12,22,-0.5741153595439611
4,11,5,0.241395950384428
4,11,4,0.241395950384428
4,7,5,-0.3342590919179642
4,6,23,-0.046431570766768
4,6,22,-0.8139716271699579
4,4,3,-0.3342590919179642
4,2,4,-0.046431570766768
2,31,19,-0.3822303454431636
2,29,19,-0.9099141342203564
2,28,17,-0.4781728524935623
2,25,20,1.1048785138380166
2,25,4,-1.1497704018463537
2,24,1,-0.3342590919179642
2,22,23,0.0015396827584313
2,22,2,-1.0538278947959547
2,21,20,0.385309710960026
2,20,6,-0.957885387745556
2,19,18,-0.4302015989683631
2,17,17,-0.2862878383927649
2,17,0,-0.1903453313423661
2,16,4,-0.3342590919179642
2,15,16,-0.2383165848675655
2,14,19,-0.3822303454431636
2,12,19,-0.1903453313423661
2,11,20,-0.6220866130691604
2,11,2,-0.6700578665943598
2,10,15,-0.8619428806951572
2,9,0,-0.3822303454431636
2,8,2,-0.5261441060187617
2,7,20,0.0974821898088298
2,7,5,-0.8139716271699579
2,6,5,-0.0944028242919675
2,5,23,0.0495109362836307
2,4,23,-0.4302015989683631
2,4,0,0.4332809644852254
2,3,18,-0.0944028242919675
2,3,0,-0.2862878383927649
2,1,18,0.2893672039096274
9,30,3,-0.0944028242919675
9,28,17,-0.5261441060187617
9,27,18,0.1934246968592286
9,27,1,-0.5741153595439611
9,26,2,-0.2862878383927649
9,25,19,-0.5741153595439611
9,24,16,-0.5741153595439611
9,24,2,-0.1423740778171669
9,21,19,-0.4302015989683631
9,19,2,-0.0944028242919675
9,17,17,-0.1903453313423661
9,17,6,-0.0944028242919675
9,16,20,-0.8619428806951572
9,16,5,-0.6220866130691604
9,16,1,-0.957885387745556
9,15,18,0.9609647532624184
9,14,19,-0.7660003736447586
9,14,0,-0.7660003736447586
9,13,19,-0.7660003736447586
9,12,18,-0.4302015989683631
9,12,4,-0.5741153595439611
9,12,1,-0.6700578665943598
9,11,16,-0.9099141342203564
9,11,6,-0.5741153595439611
9,10,19,-0.7180291201195592
9,7,3,-0.046431570766768
9,6,16,-0.2862878383927649
9,6,1,-1.0058566412707552
9,4,21,-0.2383165848675655
9,3,16,-0.6700578665943598
9,2,19,-0.2862878383927649
10,31,14,-0.4302015989683631
10,30,0,-0.6700578665943598
10,28,23,-0.6700578665943598
10,27,20,-0.2383165848675655
10,27,1,-0.2383165848675655
10,25,21,0.5771947250608236
10,24,21,0.6731372321112221
10,24,0,-1.0538278947959547
10,22,20,0.1454534433340292
10,22,3,0.1454534433340292
10,21,19,0.0015396827584313
10,20,18,3.503441190097984
10,20,8,-0.3822303454431636
10,20,0,-0.3342590919179642
10,15,2,0.385309710960026
10,13,23,-0.8619428806951572
10,13,0,-0.4781728524935623
10,7,23,-0.2383165848675655
10,6,14,-0.1423740778171669
10,5,18,-0.1903453313423661
10,5,0,-0.5261441060187617
10,2,14,-0.0944028242919675
10,2,1,-0.2862878383927649
11,30,22,0.1454534433340292
11,28,18,-0.4302015989683631
11,28,1,-0.1903453313423661
11,27,20,-0.1423740778171669
11,25,1,-0.4302015989683631
11,24,18,-0.4302015989683631
11,21,0,-0.5261441060187617
11,18,15,1.3927060349892129
11,16,22,-0.0944028242919675
11,16,14,0.385309710960026
11,15,19,0.1454534433340292
11,13,3,-0.3822303454431636
11,11,22,-0.5741153595439611
11,10,0,0.1934246968592286
11,8,17,-0.3342590919179642
11,7,19,-0.6700578665943598
11,6,18,0.4332809644852254
11,5,20,-0.046431570766768
11,2,19,0.1934246968592286
1,31,21,-0.6220866130691604
1,30,15,-0.5261441060187617
1,28,13,-0.2383165848675655
1,27,22,0.0974821898088298
1,27,13,-0.4781728524935623
1,26,17,1.152849767363216
1,25,2,-0.046431570766768
1,24,14,-0.2862878383927649
1,21,21,-0.3822303454431636
1,21,12,-0.0944028242919675
1,21,2,0.1454534433340292
1,20,3,-0.0944028242919675
1,18,17,0.1934246968592286
1,17,15,-0.0944028242919675
1,15,14,-0.3342590919179642
1,14,19,-0.3342590919179642
1,14,16,-0.8139716271699579
1,12,21,-0.5261441060187617
1,9,16,-0.2383165848675655
1,8,4,-0.4781728524935623
1,6,1,-0.3822303454431636
1,5,5,-0.1903453313423661
1,4,2,-0.3342590919179642
1,3,17,-0.3822303454431636
1,2,1,-0.2862878383927649
5,31,18,0.0015396827584313
5,29,20,-0.5261441060187617
5,29,3,0.0015396827584313
5,27,15,0.1454534433340292
5,25,20,0.0495109362836307
5,24,4,-0.0944028242919675
5,23,19,-0.0944028242919675
5,23,4,-0.0944028242919675
5,22,0,-0.2383165848675655
5,20,22,0.5292234715356242
5,20,4,-0.2862878383927649
5,19,22,-0.3822303454431636
5,18,20,-0.5261441060187617
5,16,2,1.0569072603128171
5,14,22,0.4332809644852254
5,13,20,-0.4781728524935623
5,12,18,0.1454534433340292
5,12,1,-0.1903453313423661
5,10,22,-0.3342590919179642
5,9,20,-0.5741153595439611
2,30,23,-0.1903453313423661
2,28,23,0.5292234715356242
2,28,2,-0.8619428806951572
2,26,8,-0.2862878383927649
2,21,1,-0.5261441060187617
2,20,7,-0.046431570766768
2,19,0,-0.5261441060187617
2,18,8,-0.9099141342203564
2,16,22,0.2893672039096274
2,9,23,-0.6220866130691604
2,6,23,-0.3342590919179642
2,5,22,-0.5741153595439611
2,5,0,-0.6220866130691604
2,4,2,-0.9099141342203564
9,29,2,-0.6220866130691604
9,28,0,0.8170509926868204
9,27,1,-0.8619428806951572
9,26,2,-0.6220866130691604
9,21,2,-0.7180291201195592
9,19,1,-0.3342590919179642
9,18,0,-1.0058566412707552
9,16,22,-0.8619428806951572
9,15,0,-0.3822303454431636
9,11,1,-0.6700578665943598
9,7,3,-0.2383165848675655
9,3,0,-0.957885387745556
10,31,0,-0.2383165848675655
10,27,23,-0.8139716271699579
10,23,23,-0.2862878383927649
10,21,0,-1.0058566412707552
10,19,4,-0.046431570766768
10,19,0,-0.0944028242919675
10,17,3,0.1934246968592286
10,10,2,-0.8139716271699579
10,9,0,-0.9099141342203564
10,7,23,-0.7180291201195592
10,4,2,-0.8619428806951572
10,3,0,-0.8619428806951572
10,2,3,-0.5261441060187617
11,30,0,-0.6220866130691604
11,25,1,-0.5261441060187617
11,22,0,-0.4781728524935623
11,21,0,-0.8619428806951572
11,17,1,-0.8619428806951572
11,16,11,-0.5741153595439611
11,15,2,-1.0058566412707552
11,14,12,-0.8139716271699579
11,14,2,-0.2383165848675655
11,4,0,-0.3822303454431636
11,3,1,-0.5261441060187617
11,1,1,-0.2383165848675655
1,30,0,-0.7660003736447586
1,26,0,0.1934246968592286
1,20,0,-0.3342590919179642
1,19,1,-1.0058566412707552
1,18,12,-0.6220866130691604
1,18,1,-0.1423740778171669
1,13,0,-0.8619428806951572
1,9,2,0.625165978586023
1,5,1,-0.4302015989683631
5,31,9,2.3041598519680004
5,31,2,-0.9099141342203564
5,27,1,-0.8619428806951572
5,26,1,-0.9099141342203564
5,23,2,-0.8619428806951572
5,15,1,-1.101799148321154
5,14,2,-0.7180291201195592
5,12,1,-0.8619428806951572
5,8,10,-0.957885387745556
5,8,4,-0.6220866130691604
5,7,1,-0.8139716271699579
5,5,0,-0.9099141342203564
6,30,2,-0.6220866130691604
6,25,0,-0.9099141342203564
6,23,2,-1.0058566412707552
6,21,23,-0.7180291201195592
6,20,1,-0.8139716271699579
6,17,2,-0.3342590919179642
6,14,4,-0.7660003736447586
6,13,1,-0.7660003736447586
6,6,2,-0.7660003736447586
6,4,2,-1.101799148321154
6,2,6,-0.957885387745556
6,2,2,-1.0058566412707552
6,1,4,0.0974821898088298
8,30,1,-0.8619428806951572
8,29,1,-1.0058566412707552
8,28,1,-0.6220866130691604
8,26,3,-0.7180291201195592
8,25,3,-0.957885387745556
8,22,0,0.241395950384428
8,21,0,-0.8139716271699579
8,20,2,0.385309710960026
8,19,2,-1.1497704018463537
8,16,0,-0.9099141342203564
8,15,0,-0.1423740778171669
8,14,0,-0.9099141342203564
8,13,0,-0.3342590919179642
8,12,3,-0.8619428806951572
8,10,1,-0.8139716271699579
8,9,1,-1.0058566412707552
8,6,17,-0.8619428806951572
8,6,2,-1.0058566412707552
8,5,1,-0.957885387745556
8,4,2,-0.7660003736447586
8,3,4,-0.6700578665943598
0,30,1,-1.0058566412707552
0,29,2,-0.2383165848675655
0,28,7,-0.9099141342203564
0,28,1,-0.9099141342203564
0,26,1,-0.4302015989683631
0,25,0,-0.8619428806951572
0,23,0,-0.7660003736447586
0,22,1,-0.7660003736447586
0,21,5,-1.101799148321154
0,20,2,-1.0058566412707552
0,20,1,-0.8619428806951572
0,19,1,-0.4781728524935623
0,18,11,-1.0538278947959547
0,17,2,-1.0538278947959547
0,16,1,-1.0058566412707552
0,14,5,-1.1977416553715527
0,13,10,-0.8139716271699579
0,12,3,-0.7660003736447586
0,10,0,-0.957885387745556
0,8,4,-1.0058566412707552
0,7,3,-0.7660003736447586
0,6,16,-0.7660003736447586
0,4,14,-0.8619428806951572
0,4,3,-1.0538278947959547
0,2,10,-0.7180291201195592
0,1,3,-0.7660003736447586
7,31,5,-0.7660003736447586
7,30,13,-0.9099141342203564
7,30,7,-0.6700578665943598
7,29,15,-1.101799148321154
7,29,6,-0.5261441060187617
7,29,1,0.0495109362836307
7,28,1,-0.6700578665943598
7,27,6,-0.957885387745556
7,27,1,-0.3822303454431636
7,26,6,-0.6700578665943598
7,26,4,-0.7180291201195592
7,26,0,-0.9099141342203564
7,25,11,-0.8619428806951572
7,25,3,-1.0058566412707552
7,24,23,0.241395950384428
7,23,23,-0.1903453313423661
7,23,5,-0.957885387745556
7,22,1,-0.3342590919179642
7,21,1,-0.4781728524935623
7,19,16,-0.5261441060187617
7,19,0,-0.8139716271699579
7,9,23,-0.3822303454431636
7,9,1,-0.957885387745556
7,8,5,-0.5261441060187617
7,8,0,-0.8139716271699579
7,7,23,-0.8619428806951572
7,6,22,-1.1497704018463537
7,6,1,-0.7660003736447586
7,4,0,-1.0538278947959547
7,2,0,-0.8139716271699579
3,29,1,-0.7180291201195592
3,26,23,-0.5741153595439611
3,25,1,-0.8619428806951572
3,24,0,-0.4781728524935623
3,23,2,-0.4302015989683631
3,19,23,-1.101799148321154
3,18,23,-0.9099141342203564
3,18,0,-0.7180291201195592
3,16,1,-0.7180291201195592
3,15,0,-0.7180291201195592
3,14,0,-0.8139716271699579
3,12,0,-0.9099141342203564
3,9,9,-0.046431570766768
3,7,1,0.241395950384428
2,29,10,0.6731372321112221
2,28,16,-0.1903453313423661
2,28,16,0.5292234715356242
2,27,9,0.1934246968592286
2,25,18,0.2893672039096274
2,24,11,-0.3342590919179642
2,24,9,-0.1903453313423661
2,24,8,-0.0944028242919675
2,20,7,0.3373384574348269
2,18,10,0.4332809644852254
2,16,23,0.3373384574348269
2,14,19,0.5771947250608236
2,10,6,0.6731372321112221
2,8,19,-0.3822303454431636
2,8,18,0.3373384574348269
2,7,8,-0.0944028242919675
2,5,9,0.6731372321112221
2,2,6,0.6731372321112221
9,29,21,-0.2862878383927649
9,26,23,0.4812522180104248
9,24,22,0.0015396827584313
9,24,14,0.0974821898088298
9,22,9,1.2008210208884154
9,21,10,0.4332809644852254
9,20,15,-0.2383165848675655
9,20,14,0.241395950384428
9,19,16,0.6731372321112221
9,19,0,-0.046431570766768
9,18,23,-0.7180291201195592
9,18,18,0.0495109362836307
9,18,18,0.625165978586023
9,12,23,-0.2862878383927649
9,12,23,-0.3342590919179642
9,12,1,0.4332809644852254
9,11,17,0.241395950384428
9,10,22,-0.9099141342203564
9,9,18,-0.7180291201195592
9,6,21,-0.4302015989683631
9,3,11,0.1934246968592286
10,30,10,0.9609647532624184
10,29,0,0.4812522180104248
10,29,0,-0.7180291201195592
10,25,22,-0.5741153595439611
10,25,12,0.1454534433340292
10,25,11,-0.8619428806951572
10,22,5,0.625165978586023
10,20,22,-0.2862878383927649
10,20,0,0.2893672039096274
10,19,23,-0.5741153595439611
10,19,17,-0.5261441060187617
10,19,17,-0.8619428806951572
10,18,12,0.1934246968592286
10,16,0,0.5292234715356242
10,15,5,0.0495109362836307
10,14,19,0.6731372321112221
10,12,8,-0.2862878383927649
10,11,10,-0.4781728524935623
10,9,18,-0.2383165848675655
10,9,11,-0.1423740778171669
10,8,20,-0.4302015989683631
10,6,16,-0.3822303454431636
10,6,12,-0.3822303454431636
10,6,9,0.0495109362836307
10,5,19,0.0974821898088298
10,5,15,-0.4302015989683631
10,4,6,-0.6700578665943598
10,4,6,-0.957885387745556
10,3,6,-0.8619428806951572
10,2,14,-0.1423740778171669
11,30,21,-0.6220866130691604
11,30,15,0.0495109362836307
11,29,21,0.1934246968592286
11,29,10,0.0015396827584313
11,28,17,0.769079739161621
11,26,5,0.7211084856364216
11,23,17,-0.5741153595439611
11,22,17,-0.2862878383927649
11,21,8,-0.6220866130691604
11,20,19,-0.4781728524935623
11,20,10,0.0015396827584313
11,20,8,-0.6700578665943598
11,20,8,0.3373384574348269
11,19,11,-0.046431570766768
11,17,23,2.112274837867203
11,17,14,1.58459104909001
11,16,14,-0.3342590919179642
11,16,14,2.112274837867203
11,15,18,2.208217344917602
11,11,12,1.296763527938814
11,10,13,1.8724185702412064
11,9,14,1.6325623026152094
11,8,5,0.241395950384428
11,7,13,2.016332330816804
11,6,19,-0.1423740778171669
11,6,15,0.5771947250608236
11,4,19,0.9609647532624184
11,4,10,3.263584922471987
11,3,18,0.4332809644852254
11,3,17,2.208217344917602
11,3,11,2.5919873731191965
1,29,13,1.7764760631908076
1,28,17,2.879814894270393
1,28,17,0.2893672039096274
1,28,9,2.112274837867203
1,28,9,0.0495109362836307
1,27,14,1.3447347814640136
1,27,13,-0.7660003736447586
1,27,6,2.831843640745193
1,26,20,1.296763527938814
1,24,22,1.1048785138380166
1,24,14,1.152849767363216
1,24,10,-0.7180291201195592
1,23,21,-0.0944028242919675
1,23,13,1.6325623026152094
1,22,22,-0.6700578665943598
1,22,16,-0.1423740778171669
1,21,14,2.7838723872199944
1,21,9,0.8170509926868204
1,20,10,0.5292234715356242
1,19,16,0.385309710960026
1,18,11,2.9277861477955924
1,18,2,0.2893672039096274
1,18,2,0.1934246968592286
1,17,17,0.625165978586023
1,14,11,2.6879298801695954
1,13,21,-0.046431570766768
1,12,21,0.769079739161621
1,12,12,1.1048785138380166
1,11,23,0.385309710960026
1,10,21,0.6731372321112221
1,9,11,1.1048785138380166
1,8,10,0.9129934997372192
1,7,23,1.152849767363216
1,3,18,0.1934246968592286
1,3,8,0.2893672039096274
1,1,20,0.9609647532624184
1,1,8,-0.1423740778171669
1,1,8,0.3373384574348269
5,30,15,0.5292234715356242
5,27,11,-0.5741153595439611
5,26,22,0.0495109362836307
5,25,11,0.9129934997372192
5,24,7,1.680533556140409
5,22,19,0.769079739161621
5,20,22,0.9609647532624184
